make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
pc:00000440 inst:(00068793) expanded: addi r15 = r13 0x0

Cycle       1373 ----------------------------------------------------
pc:00000444 inst:(00e6cc63) expanded: blt r13 r14 0x18

Cycle       1374 ----------------------------------------------------
pc:0000045c inst:(00070793) expanded: addi r15 = r14 0x0

Cycle       1375 ----------------------------------------------------
pc:00000460 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1376 ----------------------------------------------------
pc:00000464 inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1377 ----------------------------------------------------
pc:00000468 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1378 ----------------------------------------------------
pc:0000046c inst:(fca590e3) expanded: bne r11 r10 0xffffffc0

Cycle       1379 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1380 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1381 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1382 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1383 ----------------------------------------------------
pc:00000474 inst:(fed744e3) expanded: blt r14 r13 0xffffffe8

Cycle       1384 ----------------------------------------------------
pc:0000045c inst:(00070793) expanded: addi r15 = r14 0x0

Cycle       1385 ----------------------------------------------------
pc:00000460 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1386 ----------------------------------------------------
pc:00000464 inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1387 ----------------------------------------------------
pc:00000468 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1388 ----------------------------------------------------
pc:0000046c inst:(fca590e3) expanded: bne r11 r10 0xffffffc0

Cycle       1389 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1390 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1391 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1392 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1393 ----------------------------------------------------
pc:0000043c inst:(00d7c663) expanded: blt r15 r13 0xc

Cycle       1394 ----------------------------------------------------
pc:00000440 inst:(00068793) expanded: addi r15 = r13 0x0

Cycle       1395 ----------------------------------------------------
pc:00000444 inst:(00e6cc63) expanded: blt r13 r14 0x18

Cycle       1396 ----------------------------------------------------
pc:00000448 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1397 ----------------------------------------------------
pc:0000044c inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1398 ----------------------------------------------------
pc:00000450 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1399 ----------------------------------------------------
pc:00000454 inst:(fca59ce3) expanded: bne r11 r10 0xffffffd8

Cycle       1400 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1401 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1402 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1403 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1404 ----------------------------------------------------
pc:00000474 inst:(fed744e3) expanded: blt r14 r13 0xffffffe8

Cycle       1405 ----------------------------------------------------
pc:0000045c inst:(00070793) expanded: addi r15 = r14 0x0

Cycle       1406 ----------------------------------------------------
pc:00000460 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1407 ----------------------------------------------------
pc:00000464 inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1408 ----------------------------------------------------
pc:00000468 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1409 ----------------------------------------------------
pc:0000046c inst:(fca590e3) expanded: bne r11 r10 0xffffffc0

Cycle       1410 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1411 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1412 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1413 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1414 ----------------------------------------------------
pc:0000043c inst:(00d7c663) expanded: blt r15 r13 0xc

Cycle       1415 ----------------------------------------------------
pc:00000440 inst:(00068793) expanded: addi r15 = r13 0x0

Cycle       1416 ----------------------------------------------------
pc:00000444 inst:(00e6cc63) expanded: blt r13 r14 0x18

Cycle       1417 ----------------------------------------------------
pc:0000045c inst:(00070793) expanded: addi r15 = r14 0x0

Cycle       1418 ----------------------------------------------------
pc:00000460 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1419 ----------------------------------------------------
pc:00000464 inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1420 ----------------------------------------------------
pc:00000468 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1421 ----------------------------------------------------
pc:0000046c inst:(fca590e3) expanded: bne r11 r10 0xffffffc0

Cycle       1422 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1423 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1424 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1425 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1426 ----------------------------------------------------
pc:00000474 inst:(fed744e3) expanded: blt r14 r13 0xffffffe8

Cycle       1427 ----------------------------------------------------
pc:00000478 inst:(fcd7d8e3) expanded: bge r15 r13 0xffffffd0

Cycle       1428 ----------------------------------------------------
pc:00000448 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1429 ----------------------------------------------------
pc:0000044c inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1430 ----------------------------------------------------
pc:00000450 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1431 ----------------------------------------------------
pc:00000454 inst:(fca59ce3) expanded: bne r11 r10 0xffffffd8

Cycle       1432 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1433 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1434 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1435 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1436 ----------------------------------------------------
pc:00000474 inst:(fed744e3) expanded: blt r14 r13 0xffffffe8

Cycle       1437 ----------------------------------------------------
pc:0000045c inst:(00070793) expanded: addi r15 = r14 0x0

Cycle       1438 ----------------------------------------------------
pc:00000460 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1439 ----------------------------------------------------
pc:00000464 inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1440 ----------------------------------------------------
pc:00000468 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1441 ----------------------------------------------------
pc:0000046c inst:(fca590e3) expanded: bne r11 r10 0xffffffc0

Cycle       1442 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1443 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1444 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1445 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1446 ----------------------------------------------------
pc:0000043c inst:(00d7c663) expanded: blt r15 r13 0xc

Cycle       1447 ----------------------------------------------------
pc:00000448 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1448 ----------------------------------------------------
pc:0000044c inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1449 ----------------------------------------------------
pc:00000450 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1450 ----------------------------------------------------
pc:00000454 inst:(fca59ce3) expanded: bne r11 r10 0xffffffd8

Cycle       1451 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1452 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1453 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1454 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1455 ----------------------------------------------------
pc:0000043c inst:(00d7c663) expanded: blt r15 r13 0xc

Cycle       1456 ----------------------------------------------------
pc:00000440 inst:(00068793) expanded: addi r15 = r13 0x0

Cycle       1457 ----------------------------------------------------
pc:00000444 inst:(00e6cc63) expanded: blt r13 r14 0x18

Cycle       1458 ----------------------------------------------------
pc:00000448 inst:(00f62023) expanded: sw [r12 0x0] = r15

Cycle       1459 ----------------------------------------------------
pc:0000044c inst:(00458593) expanded: addi r11 = r11 0x4

Cycle       1460 ----------------------------------------------------
pc:00000450 inst:(00460613) expanded: addi r12 = r12 0x4

Cycle       1461 ----------------------------------------------------
pc:00000454 inst:(fca59ce3) expanded: bne r11 r10 0xffffffd8

Cycle       1462 ----------------------------------------------------
pc:0000042c inst:(0045a783) expanded: lw r15 = [r11 0x4]

Cycle       1463 ----------------------------------------------------
pc:00000430 inst:(0005a703) expanded: lw r14 = [r11 0x0]

Cycle       1464 ----------------------------------------------------
pc:00000434 inst:(0085a683) expanded: lw r13 = [r11 0x8]

Cycle       1465 ----------------------------------------------------
pc:00000438 inst:(02f75e63) expanded: bge r14 r15 0x3c

Cycle       1466 ----------------------------------------------------
pc:00000474 inst:(fed744e3) expanded: blt r14 r13 0xffffffe8

Cycle       1467 ----------------------------------------------------
pc:00000478 inst:(fcd7d8e3) expanded: bge r15 r13 0xffffffd0

Cycle       1468 ----------------------------------------------------
